Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Azrou;Maison sur lot économique;PT;2003;600;107
Azrou;Maison sur lot économique;PT;2004;620;110
Azrou;Maison sur lot économique;PT;2005;646;115
Azrou;Maison sur lot économique;PT;2006;670;119
Azrou;Maison sur lot économique;PT;2007;695;123
Azrou;Maison sur lot économique;PT;2008;716;127
Azrou;Maison sur lot économique;PT;2009;742;132
Azrou;Maison sur lot économique;PT;2010;774;137
Azrou;Maison sur lot économique;PT;2011;803;143
Azrou;Maison sur lot économique;PT;2012;838;149
Azrou;Maison sur lot économique;PT;2013;872;155
Azrou;Maison sur lot économique;PT;2014;904;160
Azrou;Maison sur lot économique;PT;2015;940;167
Azrou;Maison sur lot économique;PT;2016;980;174
Azrou;Maison sur lot économique;PT;2017;1018;181
Azrou;Maison sur lot économique;PT;2018;1040;185
Azrou;Maison sur lot économique;PT;2019;1052;187
Azrou;Total ville;MLE;2001;962;100
Azrou;Total ville;MLE;2002;988;103
Azrou;Total ville;MLE;2003;1011;105
Azrou;Total ville;MLE;2004;1033;107
Azrou;Total ville;MLE;2005;1057;110
Azrou;Total ville;MLE;2006;1087;113
Azrou;Total ville;MLE;2007;1120;116
Azrou;Total ville;MLE;2008;1157;120
Azrou;Total ville;MLE;2009;1196;124
Azrou;Total ville;MLE;2010;1238;128
Azrou;Total ville;MLE;2011;1278;133
Azrou;Total ville;MLE;2012;1315;137
Azrou;Total ville;MLE;2013;1345;140
Azrou;Total ville;MLE;2014;1380;144
Azrou;Total ville;MLE;2015;1339;152
Azrou;Total ville;MLE;2016;1378;157
Azrou;Total ville;MLE;2017;1409;161
Azrou;Total ville;MLE;2018;1428;164
Azrou;Total ville;MLE;2019;1441;165
Azrou;Villa;GT;2001;4175;100
Azrou;Villa;GT;2002;4337;104
Azrou;Villa;GT;2003;4494;108
Azrou;Villa;GT;2004;4645;111
Azrou;Villa;GT;2005;4812;115
Azrou;Villa;GT;2006;4932;118
Azrou;Villa;GT;2007;5137;123
Azrou;Villa;GT;2008;5429;130
Azrou;Villa;GT;2009;5694;136
Azrou;Villa;GT;2010;5855;140
Azrou;Villa;GT;2011;6010;144
Azrou;Villa;GT;2012;6167;148
Azrou;Villa;GT;2013;6349;152
Azrou;Villa;GT;2014;6473;155
Azrou;Villa;GT;2015;6567;157
Azrou;Villa;GT;2016;6629;159
Azrou;Villa;GT;2017;6657;159
Azrou;Villa;GT;2018;6679;160
Azrou;Villa;GT;2019;6720;161
Azrou;Villa;MT;2001;2787;100
Azrou;Villa;MT;2002;2918;105
Azrou;Villa;MT;2003;3055;110
Azrou;Villa;MT;2004;3172;114
Azrou;Villa;MT;2005;3303;119
Azrou;Villa;MT;2006;3430;123
Azrou;Villa;MT;2007;3562;128
Azrou;Villa;MT;2008;3711;133
Azrou;Villa;MT;2009;3848;138
Azrou;Villa;MT;2010;3946;142
Azrou;Villa;MT;2011;4027;145
Azrou;Villa;MT;2012;4103;147
Azrou;Villa;MT;2013;4129;148
Azrou;Villa;MT;2014;4206;151
Azrou;Villa;MT;2015;4281;154
Azrou;Villa;MT;2016;4351;156
Azrou;Villa;MT;2017;4403;158
Azrou;Villa;MT;2018;4442;159
Azrou;Villa;MT;2019;4468;160
Azrou;Villa;PT;2001;1918;100
Azrou;Villa;PT;2002;1967;103
Azrou;Villa;PT;2003;2042;107
Azrou;Villa;PT;2004;2104;110
Azrou;Villa;PT;2005;2145;112
Azrou;Villa;PT;2006;2197;115
Azrou;Villa;PT;2007;2238;117
Azrou;Villa;PT;2008;2315;121
Azrou;Villa;PT;2009;2397;125
Azrou;Villa;PT;2010;2482;129
Azrou;Villa;PT;2011;2568;134
Azrou;Villa;PT;2012;2640;138
Azrou;Villa;PT;2013;2694;140
Azrou;Villa;PT;2014;2744;143
Azrou;Villa;PT;2015;2807;146
Azrou;Villa;PT;2016;2868;150
Azrou;Villa;PT;2017;2943;153
Azrou;Villa;PT;2018;2984;156
Azrou;Villa;PT;2019;2984;156
Azrou;Villa;VIL;2001;2408;100
Azrou;Villa;VIL;2002;2498;104
Azrou;Villa;VIL;2003;2603;108
Azrou;Villa;VIL;2004;2693;112
Azrou;Villa;VIL;2005;2778;115
Azrou;Villa;VIL;2006;2865;118
Azrou;Villa;VIL;2007;2953;122
Azrou;Villa;VIL;2008;3073;126
Azrou;Villa;VIL;2009;3188;131
Azrou;Villa;VIL;2010;3283;135
Azrou;Villa;VIL;2011;3371;139
Azrou;Villa;VIL;2012;3450;142
Azrou;Villa;VIL;2013;3500;144
Azrou;Villa;VIL;2014;3565;147
Azrou;Villa;VIL;2015;3663;150
Azrou;Villa;VIL;2016;3728;153
Azrou;Villa;VIL;2017;3790;156
Azrou;Villa;VIL;2018;3830;158
Azrou;Villa;VIL;2019;3843;158
El Hajeb;Appartement standing;APS;2001;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2002;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2003;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2004;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2005;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2006;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2007;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2008;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2009;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2010;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2011;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2012;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2013;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2014;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2015;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2016;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2017;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2018;Non disponible;Non disponible
El Hajeb;Appartement standing;APS;2019;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2001;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2002;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2003;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2004;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2005;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2006;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2007;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2008;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2009;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2010;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2011;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2012;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2013;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2014;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2015;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2016;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2017;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2018;Non disponible;Non disponible
El Hajeb;Appartement standing;GT;2019;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2001;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2002;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2003;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2004;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2005;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2006;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2007;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2008;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2009;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2010;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2011;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2012;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2013;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2014;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2015;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2016;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2017;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2018;Non disponible;Non disponible
El Hajeb;Appartement standing;MT;2019;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2001;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2002;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2003;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2004;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2005;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2006;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2007;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2008;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2009;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2010;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2011;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2012;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2013;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2014;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2015;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2016;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2017;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2018;Non disponible;Non disponible
El Hajeb;Appartement standing;PT;2019;Non disponible;Non disponible
El Hajeb;Appartement économique;APE;2001;776;100
El Hajeb;Appartement économique;APE;2002;793;102
El Hajeb;Appartement économique;APE;2003;806;104
El Hajeb;Appartement économique;APE;2004;823;106
El Hajeb;Appartement économique;APE;2005;837;108
El Hajeb;Appartement économique;APE;2006;855;110
El Hajeb;Appartement économique;APE;2007;874;113
El Hajeb;Appartement économique;APE;2008;894;115
El Hajeb;Appartement économique;APE;2009;918;118
El Hajeb;Appartement économique;APE;2010;951;123
El Hajeb;Appartement économique;APE;2011;981;126
El Hajeb;Appartement économique;APE;2012;1011;130
El Hajeb;Appartement économique;APE;2013;1040;134
El Hajeb;Appartement économique;APE;2014;1070;138
El Hajeb;Appartement économique;APE;2015;1113;142
El Hajeb;Appartement économique;APE;2016;1151;147
El Hajeb;Appartement économique;APE;2017;1170;150
El Hajeb;Appartement économique;APE;2018;1187;152
El Hajeb;Appartement économique;APE;2019;1206;154
El Hajeb;Appartement économique;GT;2001;938;100
El Hajeb;Appartement économique;GT;2002;961;103
El Hajeb;Appartement économique;GT;2003;971;104
El Hajeb;Appartement économique;GT;2004;993;106
El Hajeb;Appartement économique;GT;2005;1006;107
El Hajeb;Appartement économique;GT;2006;1027;110
El Hajeb;Appartement économique;GT;2007;1051;112
El Hajeb;Appartement économique;GT;2008;1081;115
El Hajeb;Appartement économique;GT;2009;1117;119
El Hajeb;Appartement économique;GT;2010;1163;124
El Hajeb;Appartement économique;GT;2011;1205;128
El Hajeb;Appartement économique;GT;2012;1243;133
El Hajeb;Appartement économique;GT;2013;1276;136
El Hajeb;Appartement économique;GT;2014;1312;140
El Hajeb;Appartement économique;GT;2015;1352;144
El Hajeb;Appartement économique;GT;2016;1386;148
El Hajeb;Appartement économique;GT;2017;1406;150
El Hajeb;Appartement économique;GT;2018;1419;151
El Hajeb;Appartement économique;GT;2019;1447;154
El Hajeb;Appartement économique;MT;2001;793;100
El Hajeb;Appartement économique;MT;2002;807;102
El Hajeb;Appartement économique;MT;2003;819;103
El Hajeb;Appartement économique;MT;2004;834;105
El Hajeb;Appartement économique;MT;2005;849;107
El Hajeb;Appartement économique;MT;2006;864;109
El Hajeb;Appartement économique;MT;2007;880;111
El Hajeb;Appartement économique;MT;2008;896;113
El Hajeb;Appartement économique;MT;2009;919;116
El Hajeb;Appartement économique;MT;2010;953;120
El Hajeb;Appartement économique;MT;2011;987;124
El Hajeb;Appartement économique;MT;2012;1022;129
El Hajeb;Appartement économique;MT;2013;1056;133
El Hajeb;Appartement économique;MT;2014;1094;138
El Hajeb;Appartement économique;MT;2015;1133;143
El Hajeb;Appartement économique;MT;2016;1173;148
El Hajeb;Appartement économique;MT;2017;1189;150
El Hajeb;Appartement économique;MT;2018;1205;152
El Hajeb;Appartement économique;MT;2019;1232;155
El Hajeb;Appartement économique;PT;2001;662;100
El Hajeb;Appartement économique;PT;2002;676;102
El Hajeb;Appartement économique;PT;2003;694;105
El Hajeb;Appartement économique;PT;2004;709;107
El Hajeb;Appartement économique;PT;2005;725;110
El Hajeb;Appartement économique;PT;2006;743;112
El Hajeb;Appartement économique;PT;2007;761;115
El Hajeb;Appartement économique;PT;2008;780;118
El Hajeb;Appartement économique;PT;2009;800;121
El Hajeb;Appartement économique;PT;2010;823;124
El Hajeb;Appartement économique;PT;2011;842;127
El Hajeb;Appartement économique;PT;2012;861;130
El Hajeb;Appartement économique;PT;2013;883;133
El Hajeb;Appartement économique;PT;2014;900;136
El Hajeb;Appartement économique;PT;2015;923;139
El Hajeb;Appartement économique;PT;2016;961;145
El Hajeb;Appartement économique;PT;2017;984;149
El Hajeb;Appartement économique;PT;2018;1006;152
El Hajeb;Appartement économique;PT;2019;1002;151
El Hajeb;Maison sur lot économique;GT;2001;885;100
El Hajeb;Maison sur lot économique;GT;2002;906;102
El Hajeb;Maison sur lot économique;GT;2003;931;105
El Hajeb;Maison sur lot économique;GT;2004;945;107
El Hajeb;Maison sur lot économique;GT;2005;967;109
El Hajeb;Maison sur lot économique;GT;2006;993;112
El Hajeb;Maison sur lot économique;GT;2007;1023;116
El Hajeb;Maison sur lot économique;GT;2008;1057;119
El Hajeb;Maison sur lot économique;GT;2009;1096;124
El Hajeb;Maison sur lot économique;GT;2010;1130;128
El Hajeb;Maison sur lot économique;GT;2011;1165;132
El Hajeb;Maison sur lot économique;GT;2012;1200;136
El Hajeb;Maison sur lot économique;GT;2013;1219;138
El Hajeb;Maison sur lot économique;GT;2014;1253;142
El Hajeb;Maison sur lot économique;GT;2015;1291;146
El Hajeb;Maison sur lot économique;GT;2016;1329;150
El Hajeb;Maison sur lot économique;GT;2017;1349;152
El Hajeb;Maison sur lot économique;GT;2018;1358;153
El Hajeb;Maison sur lot économique;GT;2019;1418;160
El Hajeb;Maison sur lot économique;MLE;2001;655;100
El Hajeb;Maison sur lot économique;MLE;2002;672;103
El Hajeb;Maison sur lot économique;MLE;2003;687;105
El Hajeb;Maison sur lot économique;MLE;2004;699;107
El Hajeb;Maison sur lot économique;MLE;2005;717;110
El Hajeb;Maison sur lot économique;MLE;2006;739;114
El Hajeb;Maison sur lot économique;MLE;2007;761;117
El Hajeb;Maison sur lot économique;MLE;2008;785;121
El Hajeb;Maison sur lot économique;MLE;2009;813;125
El Hajeb;Maison sur lot économique;MLE;2010;846;131
El Hajeb;Maison sur lot économique;MLE;2011;880;136
El Hajeb;Maison sur lot économique;MLE;2012;915;141
El Hajeb;Maison sur lot économique;MLE;2013;945;146
El Hajeb;Maison sur lot économique;MLE;2014;979;152
El Hajeb;Maison sur lot économique;MLE;2015;1030;156
El Hajeb;Maison sur lot économique;MLE;2016;1063;162
El Hajeb;Maison sur lot économique;MLE;2017;1090;166
El Hajeb;Maison sur lot économique;MLE;2018;1108;169
El Hajeb;Maison sur lot économique;MLE;2019;1127;171
El Hajeb;Maison sur lot économique;MT;2001;702;100
El Hajeb;Maison sur lot économique;MT;2002;717;102
El Hajeb;Maison sur lot économique;MT;2003;725;103
El Hajeb;Maison sur lot économique;MT;2004;732;104
El Hajeb;Maison sur lot économique;MT;2005;745;106
El Hajeb;Maison sur lot économique;MT;2006;765;109
El Hajeb;Maison sur lot économique;MT;2007;783;112
El Hajeb;Maison sur lot économique;MT;2008;806;115
El Hajeb;Maison sur lot économique;MT;2009;834;119
El Hajeb;Maison sur lot économique;MT;2010;872;124
El Hajeb;Maison sur lot économique;MT;2011;911;130
El Hajeb;Maison sur lot économique;MT;2012;947;135
El Hajeb;Maison sur lot économique;MT;2013;982;140
El Hajeb;Maison sur lot économique;MT;2014;1019;145
El Hajeb;Maison sur lot économique;MT;2015;1057;150
El Hajeb;Maison sur lot économique;MT;2016;1088;155
El Hajeb;Maison sur lot économique;MT;2017;1114;159
El Hajeb;Maison sur lot économique;MT;2018;1132;161
El Hajeb;Maison sur lot économique;MT;2019;1145;163
El Hajeb;Maison sur lot économique;PT;2001;466;100
El Hajeb;Maison sur lot économique;PT;2002;482;103
El Hajeb;Maison sur lot économique;PT;2003;500;107
El Hajeb;Maison sur lot économique;PT;2004;517;111
El Hajeb;Maison sur lot économique;PT;2005;538;116
El Hajeb;Maison sur lot économique;PT;2006;559;120
El Hajeb;Maison sur lot économique;PT;2007;580;125
El Hajeb;Maison sur lot économique;PT;2008;600;129
El Hajeb;Maison sur lot économique;PT;2009;622;134
El Hajeb;Maison sur lot économique;PT;2010;650;139
El Hajeb;Maison sur lot économique;PT;2011;678;145
El Hajeb;Maison sur lot économique;PT;2012;709;152
El Hajeb;Maison sur lot économique;PT;2013;741;159
El Hajeb;Maison sur lot économique;PT;2014;773;166
El Hajeb;Maison sur lot économique;PT;2015;807;173
El Hajeb;Maison sur lot économique;PT;2016;842;181
El Hajeb;Maison sur lot économique;PT;2017;875;188
El Hajeb;Maison sur lot économique;PT;2018;898;193
El Hajeb;Maison sur lot économique;PT;2019;901;193
El Hajeb;Total ville;MLE;2001;790;100
El Hajeb;Total ville;MLE;2002;810;102
El Hajeb;Total ville;MLE;2003;828;105
El Hajeb;Total ville;MLE;2004;847;107
El Hajeb;Total ville;MLE;2005;866;109
El Hajeb;Total ville;MLE;2006;889;112
El Hajeb;Total ville;MLE;2007;913;115
El Hajeb;Total ville;MLE;2008;938;118
El Hajeb;Total ville;MLE;2009;968;122
El Hajeb;Total ville;MLE;2010;1004;127
El Hajeb;Total ville;MLE;2011;1037;131
El Hajeb;Total ville;MLE;2012;1071;136
El Hajeb;Total ville;MLE;2013;1103;140
El Hajeb;Total ville;MLE;2014;1137;145
El Hajeb;Total ville;MLE;2015;1099;155
El Hajeb;Total ville;MLE;2016;1134;160
El Hajeb;Total ville;MLE;2017;1160;164
El Hajeb;Total ville;MLE;2018;1179;167
El Hajeb;Total ville;MLE;2019;1197;169
El Hajeb;Villa;GT;2001;3819;100
El Hajeb;Villa;GT;2002;3994;105
El Hajeb;Villa;GT;2003;4146;109
El Hajeb;Villa;GT;2004;4339;114
El Hajeb;Villa;GT;2005;4514;118
El Hajeb;Villa;GT;2006;4622;121
El Hajeb;Villa;GT;2007;4828;126
El Hajeb;Villa;GT;2008;5081;133
El Hajeb;Villa;GT;2009;5306;139
El Hajeb;Villa;GT;2010;5489;144
El Hajeb;Villa;GT;2011;5599;147
El Hajeb;Villa;GT;2012;5717;150
El Hajeb;Villa;GT;2013;5861;153
El Hajeb;Villa;GT;2014;5986;157
El Hajeb;Villa;GT;2015;6125;160
El Hajeb;Villa;GT;2016;6314;165
El Hajeb;Villa;GT;2017;6407;168
El Hajeb;Villa;GT;2018;6428;168
El Hajeb;Villa;GT;2019;6444;169
El Hajeb;Villa;MT;2001;2645;100
El Hajeb;Villa;MT;2002;2765;105
El Hajeb;Villa;MT;2003;2906;110
El Hajeb;Villa;MT;2004;3041;115
El Hajeb;Villa;MT;2005;3170;120
El Hajeb;Villa;MT;2006;3301;125
El Hajeb;Villa;MT;2007;3438;130
El Hajeb;Villa;MT;2008;3586;136
El Hajeb;Villa;MT;2009;3715;140
El Hajeb;Villa;MT;2010;3785;143
El Hajeb;Villa;MT;2011;3850;146
El Hajeb;Villa;MT;2012;3912;148
El Hajeb;Villa;MT;2013;3991;151
El Hajeb;Villa;MT;2014;4055;153
El Hajeb;Villa;MT;2015;4118;156
El Hajeb;Villa;MT;2016;4176;158
El Hajeb;Villa;MT;2017;4215;159
El Hajeb;Villa;MT;2018;4251;161
El Hajeb;Villa;MT;2019;4256;161
El Hajeb;Villa;PT;2001;1885;100
El Hajeb;Villa;PT;2002;1929;102
El Hajeb;Villa;PT;2003;1987;105
El Hajeb;Villa;PT;2004;2037;108
El Hajeb;Villa;PT;2005;2079;110
El Hajeb;Villa;PT;2006;2125;113
El Hajeb;Villa;PT;2007;2168;115
El Hajeb;Villa;PT;2008;2206;117
El Hajeb;Villa;PT;2009;2277;121
El Hajeb;Villa;PT;2010;2356;125
El Hajeb;Villa;PT;2011;2430;129
El Hajeb;Villa;PT;2012;2498;133
El Hajeb;Villa;PT;2013;2559;136
El Hajeb;Villa;PT;2014;2619;139
El Hajeb;Villa;PT;2015;2684;142
El Hajeb;Villa;PT;2016;2752;146
El Hajeb;Villa;PT;2017;2813;149
El Hajeb;Villa;PT;2018;2843;151
El Hajeb;Villa;PT;2019;2835;150
El Hajeb;Villa;VIL;2001;2355;100
El Hajeb;Villa;VIL;2002;2441;103
El Hajeb;Villa;VIL;2003;2541;108
El Hajeb;Villa;VIL;2004;2638;111
El Hajeb;Villa;VIL;2005;2727;115
El Hajeb;Villa;VIL;2006;2814;118
El Hajeb;Villa;VIL;2007;2909;122
El Hajeb;Villa;VIL;2008;3010;126
El Hajeb;Villa;VIL;2009;3117;130
El Hajeb;Villa;VIL;2010;3201;134
El Hajeb;Villa;VIL;2011;3273;137
El Hajeb;Villa;VIL;2012;3343;140
El Hajeb;Villa;VIL;2013;3417;144
El Hajeb;Villa;VIL;2014;3484;146
El Hajeb;Villa;VIL;2015;3494;149
El Hajeb;Villa;VIL;2016;3564;152
El Hajeb;Villa;VIL;2017;3616;155
El Hajeb;Villa;VIL;2018;3649;156
El Hajeb;Villa;VIL;2019;3648;156
Fès;Appartement standing;APS;2001;3183;100
Fès;Appartement standing;APS;2002;3084;96
Fès;Appartement standing;APS;2003;3331;103
Fès;Appartement standing;APS;2004;3689;114
Fès;Appartement standing;APS;2005;3640;113
Fès;Appartement standing;APS;2006;3671;114
Fès;Appartement standing;APS;2007;3809;118
Fès;Appartement standing;APS;2008;3986;123
Fès;Appartement standing;APS;2009;4213;130
Fès;Appartement standing;APS;2010;4409;136
Fès;Appartement standing;APS;2011;4400;135
Fès;Appartement standing;APS;2012;4097;128
Fès;Appartement standing;APS;2013;4033;126
Fès;Appartement standing;APS;2014;4080;127
Fès;Appartement standing;APS;2015;4032;130
Fès;Appartement standing;APS;2016;4112;132
Fès;Appartement standing;APS;2017;4187;135
Fès;Appartement standing;APS;2018;4235;137
Fès;Appartement standing;APS;2019;4265;138
Fès;Appartement standing;GT;2001;4125;100
Fès;Appartement standing;GT;2002;4150;101
Fès;Appartement standing;GT;2003;4750;115
Fès;Appartement standing;GT;2004;5000;121
Fès;Appartement standing;GT;2005;5000;121
Fès;Appartement standing;GT;2006;5100;124
Fès;Appartement standing;GT;2007;5370;130
Fès;Appartement standing;GT;2008;5684;138
Fès;Appartement standing;GT;2009;6062;147
Fès;Appartement standing;GT;2010;6359;154
Fès;Appartement standing;GT;2011;6420;156
Fès;Appartement standing;GT;2012;5652;137
Fès;Appartement standing;GT;2013;5438;132
Fès;Appartement standing;GT;2014;5478;133
Fès;Appartement standing;GT;2015;5579;135
Fès;Appartement standing;GT;2016;5675;138
Fès;Appartement standing;GT;2017;5727;139
Fès;Appartement standing;GT;2018;5748;139
Fès;Appartement standing;GT;2019;5776;140
Fès;Appartement standing;MT;2001;2929;100
Fès;Appartement standing;MT;2002;2775;95
Fès;Appartement standing;MT;2003;2875;98
Fès;Appartement standing;MT;2004;3371;115
Fès;Appartement standing;MT;2005;3239;111
Fès;Appartement standing;MT;2006;3243;111
Fès;Appartement standing;MT;2007;3324;113
Fès;Appartement standing;MT;2008;3430;117
Fès;Appartement standing;MT;2009;3591;123
Fès;Appartement standing;MT;2010;3743;128
Fès;Appartement standing;MT;2011;3698;126
Fès;Appartement standing;MT;2012;3554;121
Fès;Appartement standing;MT;2013;3590;123
Fès;Appartement standing;MT;2014;3648;125
Fès;Appartement standing;MT;2015;3740;128
Fès;Appartement standing;MT;2016;3819;130
Fès;Appartement standing;MT;2017;3920;134
Fès;Appartement standing;MT;2018;3986;136
Fès;Appartement standing;MT;2019;4009;137
Fès;Appartement standing;PT;2001;2050;100
Fès;Appartement standing;PT;2002;1875;91
Fès;Appartement standing;PT;2003;1875;91
Fès;Appartement standing;PT;2004;2000;98
Fès;Appartement standing;PT;2005;2125;104
Fès;Appartement standing;PT;2006;2100;102
Fès;Appartement standing;PT;2007;2150;105
Fès;Appartement standing;PT;2008;2275;111
Fès;Appartement standing;PT;2009;2405;117
Fès;Appartement standing;PT;2010;2539;124
Fès;Appartement standing;PT;2011;2499;122
Fès;Appartement standing;PT;2012;2640;129
Fès;Appartement standing;PT;2013;2564;125
Fès;Appartement standing;PT;2014;2585;126
Fès;Appartement standing;PT;2015;2598;127
Fès;Appartement standing;PT;2016;2660;130
Fès;Appartement standing;PT;2017;2708;132
Fès;Appartement standing;PT;2018;2747;134
Fès;Appartement standing;PT;2019;2800;137
Fès;Appartement économique;APE;2001;1378;100
Fès;Appartement économique;APE;2002;1339;97
Fès;Appartement économique;APE;2003;1279;95
Fès;Appartement économique;APE;2004;1239;92
Fès;Appartement économique;APE;2005;1284;96
Fès;Appartement économique;APE;2006;1292;96
Fès;Appartement économique;APE;2007;1376;102
Fès;Appartement économique;APE;2008;1489;111
Fès;Appartement économique;APE;2009;1589;118
Fès;Appartement économique;APE;2010;1718;127
Fès;Appartement économique;APE;2011;1796;133
Fès;Appartement économique;APE;2012;1894;139
Fès;Appartement économique;APE;2013;1959;144
Fès;Appartement économique;APE;2014;1974;145
Fès;Appartement économique;APE;2015;1969;150
Fès;Appartement économique;APE;2016;1996;152
Fès;Appartement économique;APE;2017;2033;155
Fès;Appartement économique;APE;2018;2060;157
Fès;Appartement économique;APE;2019;2086;159
Fès;Appartement économique;GT;2001;1735;100
Fès;Appartement économique;GT;2002;1888;109
Fès;Appartement économique;GT;2003;1709;99
Fès;Appartement économique;GT;2004;1786;103
Fès;Appartement économique;GT;2005;1752;101
Fès;Appartement économique;GT;2006;1842;106
Fès;Appartement économique;GT;2007;1936;112
Fès;Appartement économique;GT;2008;2115;122
Fès;Appartement économique;GT;2009;2246;129
Fès;Appartement économique;GT;2010;2281;131
Fès;Appartement économique;GT;2011;2321;134
Fès;Appartement économique;GT;2012;2542;147
Fès;Appartement économique;GT;2013;2499;144
Fès;Appartement économique;GT;2014;2540;146
Fès;Appartement économique;GT;2015;2606;150
Fès;Appartement économique;GT;2016;2648;153
Fès;Appartement économique;GT;2017;2667;154
Fès;Appartement économique;GT;2018;2690;155
Fès;Appartement économique;GT;2019;2741;158
Fès;Appartement économique;MT;2001;1419;100
Fès;Appartement économique;MT;2002;1274;90
Fès;Appartement économique;MT;2003;1192;84
Fès;Appartement économique;MT;2004;1090;77
Fès;Appartement économique;MT;2005;1172;83
Fès;Appartement économique;MT;2006;1153;81
Fès;Appartement économique;MT;2007;1226;86
Fès;Appartement économique;MT;2008;1312;92
Fès;Appartement économique;MT;2009;1422;100
Fès;Appartement économique;MT;2010;1619;114
Fès;Appartement économique;MT;2011;1718;121
Fès;Appartement économique;MT;2012;1824;129
Fès;Appartement économique;MT;2013;1922;135
Fès;Appartement économique;MT;2014;1931;136
Fès;Appartement économique;MT;2015;1961;138
Fès;Appartement économique;MT;2016;1972;139
Fès;Appartement économique;MT;2017;2022;142
Fès;Appartement économique;MT;2018;2058;145
Fès;Appartement économique;MT;2019;2086;147
Fès;Appartement économique;PT;2001;839;100
Fès;Appartement économique;PT;2002;894;107
Fès;Appartement économique;PT;2003;1040;124
Fès;Appartement économique;PT;2004;1044;124
Fès;Appartement économique;PT;2005;1072;128
