Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Guelmim;Maison sur lot économique;PT;2008;213;120
Guelmim;Maison sur lot économique;PT;2009;235;132
Guelmim;Maison sur lot économique;PT;2010;245;138
Guelmim;Maison sur lot économique;PT;2011;230;130
Guelmim;Maison sur lot économique;PT;2012;234;132
Guelmim;Maison sur lot économique;PT;2013;239;135
Guelmim;Maison sur lot économique;PT;2014;266;150
Guelmim;Maison sur lot économique;PT;2015;292;165
Guelmim;Maison sur lot économique;PT;2016;304;172
Guelmim;Maison sur lot économique;PT;2017;313;177
Guelmim;Maison sur lot économique;PT;2018;320;181
Guelmim;Maison sur lot économique;PT;2019;328;185
Guelmim;Maison sur lot économique;PT;2020;319;180
Guelmim;Maison sur lot économique;PT;2021;322;182
Guelmim;Maison sur lot économique;PT;2022;329;186
Guelmim;Total ville;MLE;2001;318;100
Guelmim;Total ville;MLE;2002;320;102
Guelmim;Total ville;MLE;2003;325;104
Guelmim;Total ville;MLE;2004;329;106
Guelmim;Total ville;MLE;2005;332;108
Guelmim;Total ville;MLE;2006;335;111
Guelmim;Total ville;MLE;2007;329;110
Guelmim;Total ville;MLE;2008;353;118
Guelmim;Total ville;MLE;2009;387;130
Guelmim;Total ville;MLE;2010;406;138
Guelmim;Total ville;MLE;2011;404;138
Guelmim;Total ville;MLE;2012;403;137
Guelmim;Total ville;MLE;2013;408;139
Guelmim;Total ville;MLE;2014;459;157
Guelmim;Total ville;MLE;2015;400;163
Guelmim;Total ville;MLE;2016;421;173
Guelmim;Total ville;MLE;2017;441;183
Guelmim;Total ville;MLE;2018;462;193
Guelmim;Total ville;MLE;2019;488;206
Guelmim;Total ville;MLE;2020;468;197
Guelmim;Total ville;MLE;2021;470;197
Guelmim;Total ville;MLE;2022;482;202
Guelmim;Villa;GT;2001;1794;100
Guelmim;Villa;GT;2002;1817;101
Guelmim;Villa;GT;2003;1936;108
Guelmim;Villa;GT;2004;1931;108
Guelmim;Villa;GT;2005;1882;105
Guelmim;Villa;GT;2006;1826;102
Guelmim;Villa;GT;2007;1848;103
Guelmim;Villa;GT;2008;1966;110
Guelmim;Villa;GT;2009;2092;117
Guelmim;Villa;GT;2010;2179;121
Guelmim;Villa;GT;2011;2199;123
Guelmim;Villa;GT;2012;2216;124
Guelmim;Villa;GT;2013;2218;124
Guelmim;Villa;GT;2014;2363;132
Guelmim;Villa;GT;2015;2411;134
Guelmim;Villa;GT;2016;2399;134
Guelmim;Villa;GT;2017;2388;133
Guelmim;Villa;GT;2018;2388;133
Guelmim;Villa;GT;2019;2385;133
Guelmim;Villa;GT;2020;2330;130
Guelmim;Villa;GT;2021;2350;131
Guelmim;Villa;GT;2022;2400;134
Guelmim;Villa;MT;2001;1534;100
Guelmim;Villa;MT;2002;1539;100
Guelmim;Villa;MT;2003;1514;99
Guelmim;Villa;MT;2004;1492;97
Guelmim;Villa;MT;2005;1478;96
Guelmim;Villa;MT;2006;1460;95
Guelmim;Villa;MT;2007;1410;92
Guelmim;Villa;MT;2008;1519;99
Guelmim;Villa;MT;2009;1701;111
Guelmim;Villa;MT;2010;1607;105
Guelmim;Villa;MT;2011;1626;106
Guelmim;Villa;MT;2012;1646;107
Guelmim;Villa;MT;2013;1646;107
Guelmim;Villa;MT;2014;1876;122
Guelmim;Villa;MT;2015;1943;127
Guelmim;Villa;MT;2016;1927;126
Guelmim;Villa;MT;2017;1919;125
Guelmim;Villa;MT;2018;1914;125
Guelmim;Villa;MT;2019;1910;124
Guelmim;Villa;MT;2020;1824;119
Guelmim;Villa;MT;2021;1840;120
Guelmim;Villa;MT;2022;1917;125
Guelmim;Villa;PT;2001;1043;100
Guelmim;Villa;PT;2002;1039;100
Guelmim;Villa;PT;2003;1089;104
Guelmim;Villa;PT;2004;1078;103
Guelmim;Villa;PT;2005;1069;103
Guelmim;Villa;PT;2006;1064;102
Guelmim;Villa;PT;2007;1040;100
Guelmim;Villa;PT;2008;1081;104
Guelmim;Villa;PT;2009;1141;109
Guelmim;Villa;PT;2010;1357;130
Guelmim;Villa;PT;2011;1404;135
Guelmim;Villa;PT;2012;1444;139
Guelmim;Villa;PT;2013;1447;139
Guelmim;Villa;PT;2014;1432;137
Guelmim;Villa;PT;2015;1462;140
Guelmim;Villa;PT;2016;1453;139
Guelmim;Villa;PT;2017;1445;139
Guelmim;Villa;PT;2018;1452;139
Guelmim;Villa;PT;2019;1454;139
Guelmim;Villa;PT;2020;1426;137
Guelmim;Villa;PT;2021;1461;140
Guelmim;Villa;PT;2022;1526;146
Guelmim;Villa;VIL;2001;1550;100
Guelmim;Villa;VIL;2002;1558;100
Guelmim;Villa;VIL;2003;1576;102
Guelmim;Villa;VIL;2004;1560;100
Guelmim;Villa;VIL;2005;1537;99
Guelmim;Villa;VIL;2006;1511;97
Guelmim;Villa;VIL;2007;1481;95
Guelmim;Villa;VIL;2008;1586;102
Guelmim;Villa;VIL;2009;1742;112
Guelmim;Villa;VIL;2010;1724;111
Guelmim;Villa;VIL;2011;1746;113
Guelmim;Villa;VIL;2012;1766;114
Guelmim;Villa;VIL;2013;1767;114
Guelmim;Villa;VIL;2014;1952;126
Guelmim;Villa;VIL;2015;1925;132
Guelmim;Villa;VIL;2016;1912;132
Guelmim;Villa;VIL;2017;1903;131
Guelmim;Villa;VIL;2018;1903;131
Guelmim;Villa;VIL;2019;1901;131
Guelmim;Villa;VIL;2020;1839;127
Guelmim;Villa;VIL;2021;1862;128
Guelmim;Villa;VIL;2022;1928;133
Région;Appartement standing;APS;2001;575;100
Région;Appartement standing;APS;2002;589;103
Région;Appartement standing;APS;2003;593;104
Région;Appartement standing;APS;2004;591;105
Région;Appartement standing;APS;2005;610;108
Région;Appartement standing;APS;2006;630;112
Région;Appartement standing;APS;2007;637;114
Région;Appartement standing;APS;2008;658;118
Région;Appartement standing;APS;2009;659;119
Région;Appartement standing;APS;2010;686;124
Région;Appartement standing;APS;2011;716;130
Région;Appartement standing;APS;2012;743;135
Région;Appartement standing;APS;2013;750;136
Région;Appartement standing;APS;2014;799;144
Région;Appartement standing;APS;2015;834;148
Région;Appartement standing;APS;2016;815;145
Région;Appartement standing;APS;2017;788;140
Région;Appartement standing;APS;2018;774;138
Région;Appartement standing;APS;2019;757;135
Région;Appartement standing;APS;2020;738;131
Région;Appartement standing;APS;2021;750;133
Région;Appartement standing;APS;2022;792;140
Région;Appartement standing;GT;2001;940;100
Région;Appartement standing;GT;2002;942;100
Région;Appartement standing;GT;2003;911;97
Région;Appartement standing;GT;2004;891;95
Région;Appartement standing;GT;2005;873;93
Région;Appartement standing;GT;2006;864;92
Région;Appartement standing;GT;2007;877;93
Région;Appartement standing;GT;2008;892;95
Région;Appartement standing;GT;2009;877;93
Région;Appartement standing;GT;2010;901;96
Région;Appartement standing;GT;2011;909;97
Région;Appartement standing;GT;2012;922;98
Région;Appartement standing;GT;2013;926;98
Région;Appartement standing;GT;2014;1055;112
Région;Appartement standing;GT;2015;1090;116
Région;Appartement standing;GT;2016;1059;113
Région;Appartement standing;GT;2017;1014;108
Région;Appartement standing;GT;2018;989;105
Région;Appartement standing;GT;2019;949;101
Région;Appartement standing;GT;2020;942;100
Région;Appartement standing;GT;2021;953;101
Région;Appartement standing;GT;2022;1041;111
Région;Appartement standing;MT;2001;563;100
Région;Appartement standing;MT;2002;578;103
Région;Appartement standing;MT;2003;578;103
Région;Appartement standing;MT;2004;573;102
Région;Appartement standing;MT;2005;608;108
Région;Appartement standing;MT;2006;640;114
Région;Appartement standing;MT;2007;636;113
Région;Appartement standing;MT;2008;656;116
Région;Appartement standing;MT;2009;646;115
Région;Appartement standing;MT;2010;676;120
Région;Appartement standing;MT;2011;708;126
Région;Appartement standing;MT;2012;736;131
Région;Appartement standing;MT;2013;741;132
Région;Appartement standing;MT;2014;794;141
Région;Appartement standing;MT;2015;815;145
Région;Appartement standing;MT;2016;802;142
Région;Appartement standing;MT;2017;781;139
Région;Appartement standing;MT;2018;776;138
Région;Appartement standing;MT;2019;769;137
Région;Appartement standing;MT;2020;747;133
Région;Appartement standing;MT;2021;760;135
Région;Appartement standing;MT;2022;799;142
Région;Appartement standing;PT;2001;389;100
Région;Appartement standing;PT;2002;404;104
Région;Appartement standing;PT;2003;441;113
Région;Appartement standing;PT;2004;459;118
Région;Appartement standing;PT;2005;457;118
Région;Appartement standing;PT;2006;464;119
Région;Appartement standing;PT;2007;499;128
Région;Appartement standing;PT;2008;525;135
Région;Appartement standing;PT;2009;562;145
Région;Appartement standing;PT;2010;585;150
Région;Appartement standing;PT;2011;618;159
Région;Appartement standing;PT;2012;652;168
Région;Appartement standing;PT;2013;666;171
Région;Appartement standing;PT;2014;658;169
Région;Appartement standing;PT;2015;688;177
Région;Appartement standing;PT;2016;668;172
Région;Appartement standing;PT;2017;642;165
Région;Appartement standing;PT;2018;622;160
Région;Appartement standing;PT;2019;603;155
Région;Appartement standing;PT;2020;583;150
Région;Appartement standing;PT;2021;591;152
Région;Appartement standing;PT;2022;606;156
Région;Appartement économique;APE;2001;298;100
Région;Appartement économique;APE;2002;294;100
Région;Appartement économique;APE;2003;304;104
Région;Appartement économique;APE;2004;317;110
Région;Appartement économique;APE;2005;327;114
Région;Appartement économique;APE;2006;333;117
Région;Appartement économique;APE;2007;323;114
Région;Appartement économique;APE;2008;338;120
Région;Appartement économique;APE;2009;360;127
Région;Appartement économique;APE;2010;378;135
Région;Appartement économique;APE;2011;383;138
Région;Appartement économique;APE;2012;388;139
Région;Appartement économique;APE;2013;392;141
Région;Appartement économique;APE;2014;421;151
Région;Appartement économique;APE;2015;431;162
Région;Appartement économique;APE;2016;433;163
Région;Appartement économique;APE;2017;436;165
Région;Appartement économique;APE;2018;439;167
Région;Appartement économique;APE;2019;444;170
Région;Appartement économique;APE;2020;436;166
Région;Appartement économique;APE;2021;440;167
Région;Appartement économique;APE;2022;449;171
Région;Appartement économique;GT;2001;458;100
Région;Appartement économique;GT;2002;454;99
Région;Appartement économique;GT;2003;450;98
Région;Appartement économique;GT;2004;454;99
Région;Appartement économique;GT;2005;460;100
Région;Appartement économique;GT;2006;464;101
Région;Appartement économique;GT;2007;446;97
Région;Appartement économique;GT;2008;480;104
Région;Appartement économique;GT;2009;516;112
Région;Appartement économique;GT;2010;523;113
Région;Appartement économique;GT;2011;522;113
Région;Appartement économique;GT;2012;530;115
Région;Appartement économique;GT;2013;533;115
Région;Appartement économique;GT;2014;552;119
Région;Appartement économique;GT;2015;564;121
Région;Appartement économique;GT;2016;570;123
Région;Appartement économique;GT;2017;573;124
Région;Appartement économique;GT;2018;578;125
Région;Appartement économique;GT;2019;585;127
Région;Appartement économique;GT;2020;576;125
Région;Appartement économique;GT;2021;590;127
Région;Appartement économique;GT;2022;613;132
Région;Appartement économique;MT;2001;305;100
Région;Appartement économique;MT;2002;297;97
Région;Appartement économique;MT;2003;309;101
Région;Appartement économique;MT;2004;323;106
Région;Appartement économique;MT;2005;333;109
Région;Appartement économique;MT;2006;338;110
Région;Appartement économique;MT;2007;327;107
Région;Appartement économique;MT;2008;339;111
Région;Appartement économique;MT;2009;360;117
Région;Appartement économique;MT;2010;381;124
Région;Appartement économique;MT;2011;384;125
Région;Appartement économique;MT;2012;389;127
Région;Appartement économique;MT;2013;394;128
Région;Appartement économique;MT;2014;427;139
Région;Appartement économique;MT;2015;446;144
Région;Appartement économique;MT;2016;444;144
Région;Appartement économique;MT;2017;441;143
Région;Appartement économique;MT;2018;439;142
Région;Appartement économique;MT;2019;439;142
Région;Appartement économique;MT;2020;433;140
Région;Appartement économique;MT;2021;434;141
Région;Appartement économique;MT;2022;439;142
Région;Appartement économique;PT;2001;148;100
Région;Appartement économique;PT;2002;159;110
Région;Appartement économique;PT;2003;173;122
Région;Appartement économique;PT;2004;188;136
Région;Appartement économique;PT;2005;201;148
Région;Appartement économique;PT;2006;214;159
Région;Appartement économique;PT;2007;215;161
Région;Appartement économique;PT;2008;229;174
Région;Appartement économique;PT;2009;242;185
Région;Appartement économique;PT;2010;258;199
Région;Appartement économique;PT;2011;272;214
Région;Appartement économique;PT;2012;277;218
Région;Appartement économique;PT;2013;281;220
Région;Appartement économique;PT;2014;294;232
Région;Appartement économique;PT;2015;294;230
Région;Appartement économique;PT;2016;301;234
Région;Appartement économique;PT;2017;317;246
Région;Appartement économique;PT;2018;329;254
Région;Appartement économique;PT;2019;345;266
Région;Appartement économique;PT;2020;331;254
Région;Appartement économique;PT;2021;333;256
Région;Appartement économique;PT;2022;341;262
Région;Maison sur lot économique;GT;2001;300;100
Région;Maison sur lot économique;GT;2002;318;109
Région;Maison sur lot économique;GT;2003;315;108
Région;Maison sur lot économique;GT;2004;310;106
Région;Maison sur lot économique;GT;2005;314;109
Région;Maison sur lot économique;GT;2006;325;114
Région;Maison sur lot économique;GT;2007;335;119
Région;Maison sur lot économique;GT;2008;352;127
Région;Maison sur lot économique;GT;2009;370;137
Région;Maison sur lot économique;GT;2010;401;153
Région;Maison sur lot économique;GT;2011;428;168
Région;Maison sur lot économique;GT;2012;427;165
Région;Maison sur lot économique;GT;2013;439;171
Région;Maison sur lot économique;GT;2014;457;181
Région;Maison sur lot économique;GT;2015;484;190
Région;Maison sur lot économique;GT;2016;500;197
Région;Maison sur lot économique;GT;2017;517;204
Région;Maison sur lot économique;GT;2018;532;211
Région;Maison sur lot économique;GT;2019;553;220
Région;Maison sur lot économique;GT;2020;535;211
Région;Maison sur lot économique;GT;2021;537;213
Région;Maison sur lot économique;GT;2022;553;218
Région;Maison sur lot économique;MLE;2001;267;100
Région;Maison sur lot économique;MLE;2002;277;104
Région;Maison sur lot économique;MLE;2003;270;102
Région;Maison sur lot économique;MLE;2004;262;98
Région;Maison sur lot économique;MLE;2005;261;98
Région;Maison sur lot économique;MLE;2006;263;99
Région;Maison sur lot économique;MLE;2007;269;101
Région;Maison sur lot économique;MLE;2008;281;106
Région;Maison sur lot économique;MLE;2009;297;113
Région;Maison sur lot économique;MLE;2010;308;118
Région;Maison sur lot économique;MLE;2011;300;115
Région;Maison sur lot économique;MLE;2012;296;113
Région;Maison sur lot économique;MLE;2013;303;116
Région;Maison sur lot économique;MLE;2014;327;127
Région;Maison sur lot économique;MLE;2015;352;140
Région;Maison sur lot économique;MLE;2016;373;149
Région;Maison sur lot économique;MLE;2017;393;158
Région;Maison sur lot économique;MLE;2018;413;166
Région;Maison sur lot économique;MLE;2019;438;176
Région;Maison sur lot économique;MLE;2020;422;170
Région;Maison sur lot économique;MLE;2021;424;170
Région;Maison sur lot économique;MLE;2022;435;175
Région;Maison sur lot économique;MT;2001;275;100
Région;Maison sur lot économique;MT;2002;285;104
Région;Maison sur lot économique;MT;2003;278;101
Région;Maison sur lot économique;MT;2004;266;96
Région;Maison sur lot économique;MT;2005;261;94
Région;Maison sur lot économique;MT;2006;264;95
Région;Maison sur lot économique;MT;2007;271;97
Région;Maison sur lot économique;MT;2008;282;102
Région;Maison sur lot économique;MT;2009;297;108
Région;Maison sur lot économique;MT;2010;306;111
Région;Maison sur lot économique;MT;2011;293;106
Région;Maison sur lot économique;MT;2012;286;103
Région;Maison sur lot économique;MT;2013;292;105
Région;Maison sur lot économique;MT;2014;320;117
Région;Maison sur lot économique;MT;2015;338;122
Région;Maison sur lot économique;MT;2016;363;132
Région;Maison sur lot économique;MT;2017;388;142
Région;Maison sur lot économique;MT;2018;413;152
Région;Maison sur lot économique;MT;2019;443;164
Région;Maison sur lot économique;MT;2020;427;157
Région;Maison sur lot économique;MT;2021;426;157
Région;Maison sur lot économique;MT;2022;436;161
Région;Maison sur lot économique;PT;2001;201;100
Région;Maison sur lot économique;PT;2002;204;102
Région;Maison sur lot économique;PT;2003;201;100
Région;Maison sur lot économique;PT;2004;206;102
Région;Maison sur lot économique;PT;2005;218;109
Région;Maison sur lot économique;PT;2006;211;105
Région;Maison sur lot économique;PT;2007;209;104
Région;Maison sur lot économique;PT;2008;223;112
Région;Maison sur lot économique;PT;2009;238;120
Région;Maison sur lot économique;PT;2010;247;125
Région;Maison sur lot économique;PT;2011;242;121
Région;Maison sur lot économique;PT;2012;247;124
Région;Maison sur lot économique;PT;2013;252;126
Région;Maison sur lot économique;PT;2014;268;135
Région;Maison sur lot économique;PT;2015;286;144
Région;Maison sur lot économique;PT;2016;301;152
Région;Maison sur lot économique;PT;2017;314;158
Région;Maison sur lot économique;PT;2018;327;164
Région;Maison sur lot économique;PT;2019;340;170
Région;Maison sur lot économique;PT;2020;329;165
Région;Maison sur lot économique;PT;2021;334;167
Région;Maison sur lot économique;PT;2022;343;172
Région;Total ville;MLE;2001;315;100
Région;Total ville;MLE;2002;318;102
Région;Total ville;MLE;2003;321;103
Région;Total ville;MLE;2004;323;104
Région;Total ville;MLE;2005;327;106
Région;Total ville;MLE;2006;330;107
Région;Total ville;MLE;2007;328;107
Région;Total ville;MLE;2008;343;113
Région;Total ville;MLE;2009;364;120
Région;Total ville;MLE;2010;379;125
Région;Total ville;MLE;2011;378;126
Région;Total ville;MLE;2012;380;126
Région;Total ville;MLE;2013;385;128
Région;Total ville;MLE;2014;415;138
Région;Total ville;MLE;2015;394;141
Région;Total ville;MLE;2016;412;149
Région;Total ville;MLE;2017;429;156
Région;Total ville;MLE;2018;447;164
Région;Total ville;MLE;2019;469;173
Région;Total ville;MLE;2020;453;167
Région;Total ville;MLE;2021;455;168
Région;Total ville;MLE;2022;468;172
Région;Villa;GT;2001;2039;100
Région;Villa;GT;2002;2049;101
Région;Villa;GT;2003;2141;106
Région;Villa;GT;2004;2129;105
Région;Villa;GT;2005;2092;103
Région;Villa;GT;2006;2052;101
Région;Villa;GT;2007;2084;102
Région;Villa;GT;2008;2174;107
Région;Villa;GT;2009;2262;112
Région;Villa;GT;2010;2328;115
Région;Villa;GT;2011;2354;116
Région;Villa;GT;2012;2372;117
Région;Villa;GT;2013;2381;118
Région;Villa;GT;2014;2469;123
Région;Villa;GT;2015;2540;124
Région;Villa;GT;2016;2545;125
Région;Villa;GT;2017;2550;125
Région;Villa;GT;2018;2566;125
Région;Villa;GT;2019;2573;126
Région;Villa;GT;2020;2484;121
Région;Villa;GT;2021;2517;123
Région;Villa;GT;2022;2567;125
Région;Villa;MT;2001;1667;100
Région;Villa;MT;2002;1666;100
Région;Villa;MT;2003;1669;100
Région;Villa;MT;2004;1640;98
Région;Villa;MT;2005;1621;97
Région;Villa;MT;2006;1603;96
Région;Villa;MT;2007;1585;95
Région;Villa;MT;2008;1673;100
Région;Villa;MT;2009;1809;109
Région;Villa;MT;2010;1748;105
Région;Villa;MT;2011;1769;106
Région;Villa;MT;2012;1790;107
Région;Villa;MT;2013;1795;107
Région;Villa;MT;2014;1949;117
Région;Villa;MT;2015;1992;119
Région;Villa;MT;2016;1994;119
Région;Villa;MT;2017;1999;119
Région;Villa;MT;2018;2010;120
Région;Villa;MT;2019;2017;120
Région;Villa;MT;2020;1939;116
Région;Villa;MT;2021;1969;117
Région;Villa;MT;2022;2056;122
Région;Villa;PT;2001;1216;100
Région;Villa;PT;2002;1211;100
Région;Villa;PT;2003;1247;103
Région;Villa;PT;2004;1232;102
Région;Villa;PT;2005;1220;101
Région;Villa;PT;2006;1211;100
Région;Villa;PT;2007;1181;97
Région;Villa;PT;2008;1212;100
Région;Villa;PT;2009;1256;104
Région;Villa;PT;2010;1397;118
Région;Villa;PT;2011;1435;121
Région;Villa;PT;2012;1468;124
Région;Villa;PT;2013;1479;125
Région;Villa;PT;2014;1475;124
Région;Villa;PT;2015;1506;125
Région;Villa;PT;2016;1515;125
Région;Villa;PT;2017;1525;126
Région;Villa;PT;2018;1544;127
Région;Villa;PT;2019;1560;128
Région;Villa;PT;2020;1516;125
Région;Villa;PT;2021;1549;128
Région;Villa;PT;2022;1658;136
Région;Villa;VIL;2001;1691;100
Région;Villa;VIL;2002;1694;100
Région;Villa;VIL;2003;1722;102
Région;Villa;VIL;2004;1697;100
Région;Villa;VIL;2005;1674;99
Région;Villa;VIL;2006;1651;97
Région;Villa;VIL;2007;1644;97
Région;Villa;VIL;2008;1727;102
Région;Villa;VIL;2009;1844;109
Région;Villa;VIL;2010;1833;109
Région;Villa;VIL;2011;1856;110
Région;Villa;VIL;2012;1877;111
Région;Villa;VIL;2013;1883;112
Région;Villa;VIL;2014;2007;119
Région;Villa;VIL;2015;1962;122
Région;Villa;VIL;2016;1967;122
Région;Villa;VIL;2017;1973;123
Région;Villa;VIL;2018;1987;123
Région;Villa;VIL;2019;1997;124
Région;Villa;VIL;2020;1929;120
Région;Villa;VIL;2021;1961;122
Région;Villa;VIL;2022;2047;127
Sidi Ifni;Appartement standing;APS;2001;0;0
Sidi Ifni;Appartement standing;APS;2002;0;0
Sidi Ifni;Appartement standing;APS;2003;0;0
Sidi Ifni;Appartement standing;APS;2004;0;0
Sidi Ifni;Appartement standing;APS;2005;0;0
Sidi Ifni;Appartement standing;APS;2006;0;0
Sidi Ifni;Appartement standing;APS;2007;0;0
Sidi Ifni;Appartement standing;APS;2008;0;0
Sidi Ifni;Appartement standing;APS;2009;0;0
Sidi Ifni;Appartement standing;APS;2010;0;0
Sidi Ifni;Appartement standing;APS;2011;0;0
Sidi Ifni;Appartement standing;APS;2012;0;0
Sidi Ifni;Appartement standing;APS;2013;0;0
Sidi Ifni;Appartement standing;APS;2014;0;0
Sidi Ifni;Appartement standing;APS;2015;0;0
Sidi Ifni;Appartement standing;APS;2016;0;0
Sidi Ifni;Appartement standing;APS;2017;0;0
Sidi Ifni;Appartement standing;APS;2018;0;0
Sidi Ifni;Appartement standing;APS;2019;0;0
Sidi Ifni;Appartement standing;APS;2020;0;0
Sidi Ifni;Appartement standing;APS;2021;0;0
Sidi Ifni;Appartement standing;APS;2022;0;0
Sidi Ifni;Appartement standing;GT;2001;0;0
Sidi Ifni;Appartement standing;GT;2002;0;0
Sidi Ifni;Appartement standing;GT;2003;0;0
Sidi Ifni;Appartement standing;GT;2004;0;0
Sidi Ifni;Appartement standing;GT;2005;0;0
Sidi Ifni;Appartement standing;GT;2006;0;0
Sidi Ifni;Appartement standing;GT;2007;0;0
Sidi Ifni;Appartement standing;GT;2008;0;0
Sidi Ifni;Appartement standing;GT;2009;0;0
Sidi Ifni;Appartement standing;GT;2010;0;0
Sidi Ifni;Appartement standing;GT;2011;0;0
Sidi Ifni;Appartement standing;GT;2012;0;0
Sidi Ifni;Appartement standing;GT;2013;0;0
Sidi Ifni;Appartement standing;GT;2014;0;0
Sidi Ifni;Appartement standing;GT;2015;0;0
Sidi Ifni;Appartement standing;GT;2016;0;0
Sidi Ifni;Appartement standing;GT;2017;0;0
Sidi Ifni;Appartement standing;GT;2018;0;0
Sidi Ifni;Appartement standing;GT;2019;0;0
Sidi Ifni;Appartement standing;GT;2020;0;0
Sidi Ifni;Appartement standing;GT;2021;0;0
Sidi Ifni;Appartement standing;GT;2022;0;0
Sidi Ifni;Appartement standing;MT;2001;0;0
Sidi Ifni;Appartement standing;MT;2002;0;0
Sidi Ifni;Appartement standing;MT;2003;0;0
Sidi Ifni;Appartement standing;MT;2004;0;0
Sidi Ifni;Appartement standing;MT;2005;0;0
Sidi Ifni;Appartement standing;MT;2006;0;0
Sidi Ifni;Appartement standing;MT;2007;0;0
Sidi Ifni;Appartement standing;MT;2008;0;0
Sidi Ifni;Appartement standing;MT;2009;0;0
Sidi Ifni;Appartement standing;MT;2010;0;0
Sidi Ifni;Appartement standing;MT;2011;0;0
Sidi Ifni;Appartement standing;MT;2012;0;0
Sidi Ifni;Appartement standing;MT;2013;0;0
Sidi Ifni;Appartement standing;MT;2014;0;0
Sidi Ifni;Appartement standing;MT;2015;0;0
Sidi Ifni;Appartement standing;MT;2016;0;0
Sidi Ifni;Appartement standing;MT;2017;0;0
Sidi Ifni;Appartement standing;MT;2018;0;0
Sidi Ifni;Appartement standing;MT;2019;0;0
Sidi Ifni;Appartement standing;MT;2020;0;0
Sidi Ifni;Appartement standing;MT;2021;0;0
Sidi Ifni;Appartement standing;MT;2022;0;0
Sidi Ifni;Appartement standing;PT;2001;0;0
Sidi Ifni;Appartement standing;PT;2002;0;0
Sidi Ifni;Appartement standing;PT;2003;0;0
Sidi Ifni;Appartement standing;PT;2004;0;0
Sidi Ifni;Appartement standing;PT;2005;0;0
Sidi Ifni;Appartement standing;PT;2006;0;0
Sidi Ifni;Appartement standing;PT;2007;0;0
Sidi Ifni;Appartement standing;PT;2008;0;0
Sidi Ifni;Appartement standing;PT;2009;0;0
Sidi Ifni;Appartement standing;PT;2010;0;0
Sidi Ifni;Appartement standing;PT;2011;0;0
Sidi Ifni;Appartement standing;PT;2012;0;0
Sidi Ifni;Appartement standing;PT;2013;0;0
Sidi Ifni;Appartement standing;PT;2014;0;0
Sidi Ifni;Appartement standing;PT;2015;0;0
Sidi Ifni;Appartement standing;PT;2016;0;0
Sidi Ifni;Appartement standing;PT;2017;0;0
Sidi Ifni;Appartement standing;PT;2018;0;0
Sidi Ifni;Appartement standing;PT;2019;0;0
Sidi Ifni;Appartement standing;PT;2020;0;0
Sidi Ifni;Appartement standing;PT;2021;0;0
Sidi Ifni;Appartement standing;PT;2022;0;0
Sidi Ifni;Appartement économique;APE;2001;326;100
Sidi Ifni;Appartement économique;APE;2002;326;100
Sidi Ifni;Appartement économique;APE;2003;329;101
Sidi Ifni;Appartement économique;APE;2004;335;103
Sidi Ifni;Appartement économique;APE;2005;342;105
Sidi Ifni;Appartement économique;APE;2006;347;107
Sidi Ifni;Appartement économique;APE;2007;346;107
Sidi Ifni;Appartement économique;APE;2008;352;108
Sidi Ifni;Appartement économique;APE;2009;359;111
Sidi Ifni;Appartement économique;APE;2010;369;114
Sidi Ifni;Appartement économique;APE;2011;373;115
Sidi Ifni;Appartement économique;APE;2012;379;117
Sidi Ifni;Appartement économique;APE;2013;384;118
Sidi Ifni;Appartement économique;APE;2014;391;121
Sidi Ifni;Appartement économique;APE;2015;400;123
Sidi Ifni;Appartement économique;APE;2016;407;125
Sidi Ifni;Appartement économique;APE;2017;416;128
Sidi Ifni;Appartement économique;APE;2018;421;129
Sidi Ifni;Appartement économique;APE;2019;432;133
Sidi Ifni;Appartement économique;APE;2020;422;130
Sidi Ifni;Appartement économique;APE;2021;427;131
Sidi Ifni;Appartement économique;APE;2022;436;134
Sidi Ifni;Appartement économique;GT;2001;404;100
Sidi Ifni;Appartement économique;GT;2002;399;99
Sidi Ifni;Appartement économique;GT;2003;394;97
Sidi Ifni;Appartement économique;GT;2004;396;98
Sidi Ifni;Appartement économique;GT;2005;398;99
Sidi Ifni;Appartement économique;GT;2006;400;99
Sidi Ifni;Appartement économique;GT;2007;397;98
Sidi Ifni;Appartement économique;GT;2008;409;101
Sidi Ifni;Appartement économique;GT;2009;419;104
Sidi Ifni;Appartement économique;GT;2010;431;107
Sidi Ifni;Appartement économique;GT;2011;435;108
Sidi Ifni;Appartement économique;GT;2012;444;110
Sidi Ifni;Appartement économique;GT;2013;448;111
Sidi Ifni;Appartement économique;GT;2014;456;113
Sidi Ifni;Appartement économique;GT;2015;462;114
Sidi Ifni;Appartement économique;GT;2016;470;116
Sidi Ifni;Appartement économique;GT;2017;478;118
Sidi Ifni;Appartement économique;GT;2018;482;119
Sidi Ifni;Appartement économique;GT;2019;493;122
Sidi Ifni;Appartement économique;GT;2020;491;121
Sidi Ifni;Appartement économique;GT;2021;506;125
Sidi Ifni;Appartement économique;GT;2022;528;131
Sidi Ifni;Appartement économique;MT;2001;322;100
Sidi Ifni;Appartement économique;MT;2002;322;100
Sidi Ifni;Appartement économique;MT;2003;326;101
Sidi Ifni;Appartement économique;MT;2004;332;103
Sidi Ifni;Appartement économique;MT;2005;340;106
Sidi Ifni;Appartement économique;MT;2006;345;107
