Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Dakhla;Maison sur lot économique;MLE;2017;840;211
Dakhla;Maison sur lot économique;MLE;2018;877;220
Dakhla;Maison sur lot économique;MLE;2019;961;241
Dakhla;Maison sur lot économique;MLE;2020;1002;223
Dakhla;Maison sur lot économique;MLE;2021;1085;241
Dakhla;Maison sur lot économique;MLE;2022;1117;248
Dakhla;Maison sur lot économique;MT;2001;400;100
Dakhla;Maison sur lot économique;MT;2002;418;105
Dakhla;Maison sur lot économique;MT;2003;445;111
Dakhla;Maison sur lot économique;MT;2004;480;120
Dakhla;Maison sur lot économique;MT;2005;528;132
Dakhla;Maison sur lot économique;MT;2006;594;148
Dakhla;Maison sur lot économique;MT;2007;652;163
Dakhla;Maison sur lot économique;MT;2008;696;174
Dakhla;Maison sur lot économique;MT;2009;745;186
Dakhla;Maison sur lot économique;MT;2010;767;192
Dakhla;Maison sur lot économique;MT;2011;789;197
Dakhla;Maison sur lot économique;MT;2012;810;203
Dakhla;Maison sur lot économique;MT;2013;830;207
Dakhla;Maison sur lot économique;MT;2014;852;213
Dakhla;Maison sur lot économique;MT;2015;815;204
Dakhla;Maison sur lot économique;MT;2016;842;211
Dakhla;Maison sur lot économique;MT;2017;915;229
Dakhla;Maison sur lot économique;MT;2018;951;238
Dakhla;Maison sur lot économique;MT;2019;1029;257
Dakhla;Maison sur lot économique;MT;2020;907;227
Dakhla;Maison sur lot économique;MT;2021;966;242
Dakhla;Maison sur lot économique;MT;2022;998;250
Dakhla;Maison sur lot économique;PT;2001;300;100
Dakhla;Maison sur lot économique;PT;2002;346;115
Dakhla;Maison sur lot économique;PT;2003;370;123
Dakhla;Maison sur lot économique;PT;2004;399;133
Dakhla;Maison sur lot économique;PT;2005;385;128
Dakhla;Maison sur lot économique;PT;2006;413;138
Dakhla;Maison sur lot économique;PT;2007;419;140
Dakhla;Maison sur lot économique;PT;2008;449;150
Dakhla;Maison sur lot économique;PT;2009;484;161
Dakhla;Maison sur lot économique;PT;2010;493;164
Dakhla;Maison sur lot économique;PT;2011;503;168
Dakhla;Maison sur lot économique;PT;2012;507;169
Dakhla;Maison sur lot économique;PT;2013;518;173
Dakhla;Maison sur lot économique;PT;2014;531;177
Dakhla;Maison sur lot économique;PT;2015;510;170
Dakhla;Maison sur lot économique;PT;2016;533;178
Dakhla;Maison sur lot économique;PT;2017;572;191
Dakhla;Maison sur lot économique;PT;2018;594;198
Dakhla;Maison sur lot économique;PT;2019;659;220
Dakhla;Maison sur lot économique;PT;2020;628;209
Dakhla;Maison sur lot économique;PT;2021;696;232
Dakhla;Maison sur lot économique;PT;2022;715;238
Dakhla;Total ville;MLE;2001;432;100
Dakhla;Total ville;MLE;2002;445;105
Dakhla;Total ville;MLE;2003;458;109
Dakhla;Total ville;MLE;2004;484;115
Dakhla;Total ville;MLE;2005;508;121
Dakhla;Total ville;MLE;2006;561;134
Dakhla;Total ville;MLE;2007;611;146
Dakhla;Total ville;MLE;2008;651;156
Dakhla;Total ville;MLE;2009;698;168
Dakhla;Total ville;MLE;2010;727;174
Dakhla;Total ville;MLE;2011;756;181
Dakhla;Total ville;MLE;2012;786;188
Dakhla;Total ville;MLE;2013;806;192
Dakhla;Total ville;MLE;2014;826;196
Dakhla;Total ville;MLE;2015;791;187
Dakhla;Total ville;MLE;2016;813;192
Dakhla;Total ville;MLE;2017;874;207
Dakhla;Total ville;MLE;2018;903;214
Dakhla;Total ville;MLE;2019;984;233
Dakhla;Total ville;MLE;2020;891;215
Dakhla;Total ville;MLE;2021;1145;234
Dakhla;Total ville;MLE;2022;1254;243
Dakhla;Villa;GT;2001;2200;100
Dakhla;Villa;GT;2002;2281;104
Dakhla;Villa;GT;2003;2144;97
Dakhla;Villa;GT;2004;1975;90
Dakhla;Villa;GT;2005;2050;93
Dakhla;Villa;GT;2006;2159;98
Dakhla;Villa;GT;2007;2371;108
Dakhla;Villa;GT;2008;2428;110
Dakhla;Villa;GT;2009;2482;113
Dakhla;Villa;GT;2010;2572;117
Dakhla;Villa;GT;2011;2664;121
Dakhla;Villa;GT;2012;2757;125
Dakhla;Villa;GT;2013;2852;130
Dakhla;Villa;GT;2014;2949;134
Dakhla;Villa;GT;2015;2957;134
Dakhla;Villa;GT;2016;3078;140
Dakhla;Villa;GT;2017;3164;144
Dakhla;Villa;GT;2018;3437;156
Dakhla;Villa;GT;2019;3836;174
Dakhla;Villa;GT;2020;3486;158
Dakhla;Villa;GT;2021;7403;336
Dakhla;Villa;GT;2022;8746;398
Dakhla;Villa;MT;2001;1600;100
Dakhla;Villa;MT;2002;1633;102
Dakhla;Villa;MT;2003;1465;92
Dakhla;Villa;MT;2004;1560;97
Dakhla;Villa;MT;2005;1572;98
Dakhla;Villa;MT;2006;1749;109
Dakhla;Villa;MT;2007;1857;116
Dakhla;Villa;MT;2008;1984;124
Dakhla;Villa;MT;2009;2088;130
Dakhla;Villa;MT;2010;2250;141
Dakhla;Villa;MT;2011;2416;151
Dakhla;Villa;MT;2012;2589;162
Dakhla;Villa;MT;2013;2768;173
Dakhla;Villa;MT;2014;2955;185
Dakhla;Villa;MT;2015;2989;187
Dakhla;Villa;MT;2016;3181;199
Dakhla;Villa;MT;2017;3223;201
Dakhla;Villa;MT;2018;2955;185
Dakhla;Villa;MT;2019;3150;197
Dakhla;Villa;MT;2020;2874;180
Dakhla;Villa;MT;2021;3429;214
Dakhla;Villa;MT;2022;3570;223
Dakhla;Villa;PT;2001;1350;100
Dakhla;Villa;PT;2002;1471;109
Dakhla;Villa;PT;2003;1694;125
Dakhla;Villa;PT;2004;1667;123
Dakhla;Villa;PT;2005;1560;116
Dakhla;Villa;PT;2006;1663;123
Dakhla;Villa;PT;2007;1749;130
Dakhla;Villa;PT;2008;1851;137
Dakhla;Villa;PT;2009;1951;145
Dakhla;Villa;PT;2010;2056;152
Dakhla;Villa;PT;2011;2163;160
Dakhla;Villa;PT;2012;2273;168
Dakhla;Villa;PT;2013;2377;176
Dakhla;Villa;PT;2014;2516;186
Dakhla;Villa;PT;2015;2502;185
Dakhla;Villa;PT;2016;2627;195
Dakhla;Villa;PT;2017;2591;192
Dakhla;Villa;PT;2018;2623;194
Dakhla;Villa;PT;2019;2484;184
Dakhla;Villa;PT;2020;2331;173
Dakhla;Villa;PT;2021;2798;207
Dakhla;Villa;PT;2022;3010;223
Dakhla;Villa;VIL;2001;1723;100
Dakhla;Villa;VIL;2002;1777;103
Dakhla;Villa;VIL;2003;1655;96
Dakhla;Villa;VIL;2004;1673;98
Dakhla;Villa;VIL;2005;1688;99
Dakhla;Villa;VIL;2006;1842;108
Dakhla;Villa;VIL;2007;1973;115
Dakhla;Villa;VIL;2008;2080;122
Dakhla;Villa;VIL;2009;2171;128
Dakhla;Villa;VIL;2010;2310;136
Dakhla;Villa;VIL;2011;2452;145
Dakhla;Villa;VIL;2012;2600;153
Dakhla;Villa;VIL;2013;2750;163
Dakhla;Villa;VIL;2014;2910;172
Dakhla;Villa;VIL;2015;2888;171
Dakhla;Villa;VIL;2016;3047;181
Dakhla;Villa;VIL;2017;3087;183
Dakhla;Villa;VIL;2018;3034;178
Dakhla;Villa;VIL;2019;3226;188
Dakhla;Villa;VIL;2020;2824;172
Dakhla;Villa;VIL;2021;4534;249
Dakhla;Villa;VIL;2022;5117;274
Eddakhla Oued Eddahab;Appartement standing;APS;2001;698;100
Eddakhla Oued Eddahab;Appartement standing;APS;2002;695;100
Eddakhla Oued Eddahab;Appartement standing;APS;2003;705;101
Eddakhla Oued Eddahab;Appartement standing;APS;2004;698;100
Eddakhla Oued Eddahab;Appartement standing;APS;2005;729;104
Eddakhla Oued Eddahab;Appartement standing;APS;2006;806;116
Eddakhla Oued Eddahab;Appartement standing;APS;2007;877;126
Eddakhla Oued Eddahab;Appartement standing;APS;2008;953;138
Eddakhla Oued Eddahab;Appartement standing;APS;2009;1020;147
Eddakhla Oued Eddahab;Appartement standing;APS;2010;1079;156
Eddakhla Oued Eddahab;Appartement standing;APS;2011;1139;165
Eddakhla Oued Eddahab;Appartement standing;APS;2012;1202;174
Eddakhla Oued Eddahab;Appartement standing;APS;2013;1220;176
Eddakhla Oued Eddahab;Appartement standing;APS;2014;1242;179
Eddakhla Oued Eddahab;Appartement standing;APS;2015;1107;166
Eddakhla Oued Eddahab;Appartement standing;APS;2016;1086;163
Eddakhla Oued Eddahab;Appartement standing;APS;2017;1147;173
Eddakhla Oued Eddahab;Appartement standing;APS;2018;1202;181
Eddakhla Oued Eddahab;Appartement standing;APS;2019;1284;192
Eddakhla Oued Eddahab;Appartement standing;APS;2020;1143;164
Eddakhla Oued Eddahab;Appartement standing;APS;2021;1265;184
Eddakhla Oued Eddahab;Appartement standing;APS;2022;1312;191
Eddakhla Oued Eddahab;Appartement standing;GT;2001;900;100
Eddakhla Oued Eddahab;Appartement standing;GT;2002;853;95
Eddakhla Oued Eddahab;Appartement standing;GT;2003;860;96
Eddakhla Oued Eddahab;Appartement standing;GT;2004;872;97
Eddakhla Oued Eddahab;Appartement standing;GT;2005;940;104
Eddakhla Oued Eddahab;Appartement standing;GT;2006;1008;112
Eddakhla Oued Eddahab;Appartement standing;GT;2007;1043;116
Eddakhla Oued Eddahab;Appartement standing;GT;2008;1115;124
Eddakhla Oued Eddahab;Appartement standing;GT;2009;1173;130
Eddakhla Oued Eddahab;Appartement standing;GT;2010;1238;138
Eddakhla Oued Eddahab;Appartement standing;GT;2011;1305;145
Eddakhla Oued Eddahab;Appartement standing;GT;2012;1373;153
Eddakhla Oued Eddahab;Appartement standing;GT;2013;1443;160
Eddakhla Oued Eddahab;Appartement standing;GT;2014;1521;169
Eddakhla Oued Eddahab;Appartement standing;GT;2015;1457;162
Eddakhla Oued Eddahab;Appartement standing;GT;2016;1448;161
Eddakhla Oued Eddahab;Appartement standing;GT;2017;1435;159
Eddakhla Oued Eddahab;Appartement standing;GT;2018;1583;176
Eddakhla Oued Eddahab;Appartement standing;GT;2019;1799;200
Eddakhla Oued Eddahab;Appartement standing;GT;2020;1628;181
Eddakhla Oued Eddahab;Appartement standing;GT;2021;1758;195
Eddakhla Oued Eddahab;Appartement standing;GT;2022;1824;203
Eddakhla Oued Eddahab;Appartement standing;MT;2001;650;100
Eddakhla Oued Eddahab;Appartement standing;MT;2002;667;103
Eddakhla Oued Eddahab;Appartement standing;MT;2003;686;106
Eddakhla Oued Eddahab;Appartement standing;MT;2004;673;104
Eddakhla Oued Eddahab;Appartement standing;MT;2005;692;106
Eddakhla Oued Eddahab;Appartement standing;MT;2006;777;120
Eddakhla Oued Eddahab;Appartement standing;MT;2007;866;133
Eddakhla Oued Eddahab;Appartement standing;MT;2008;948;146
Eddakhla Oued Eddahab;Appartement standing;MT;2009;1022;157
Eddakhla Oued Eddahab;Appartement standing;MT;2010;1082;166
Eddakhla Oued Eddahab;Appartement standing;MT;2011;1144;176
Eddakhla Oued Eddahab;Appartement standing;MT;2012;1207;186
Eddakhla Oued Eddahab;Appartement standing;MT;2013;1205;185
Eddakhla Oued Eddahab;Appartement standing;MT;2014;1203;185
Eddakhla Oued Eddahab;Appartement standing;MT;2015;1091;168
Eddakhla Oued Eddahab;Appartement standing;MT;2016;1046;161
Eddakhla Oued Eddahab;Appartement standing;MT;2017;1118;172
Eddakhla Oued Eddahab;Appartement standing;MT;2018;1156;178
Eddakhla Oued Eddahab;Appartement standing;MT;2019;1268;195
Eddakhla Oued Eddahab;Appartement standing;MT;2020;1032;159
Eddakhla Oued Eddahab;Appartement standing;MT;2021;1180;182
Eddakhla Oued Eddahab;Appartement standing;MT;2022;1218;187
Eddakhla Oued Eddahab;Appartement standing;PT;2001;550;100
Eddakhla Oued Eddahab;Appartement standing;PT;2002;536;97
Eddakhla Oued Eddahab;Appartement standing;PT;2003;511;93
Eddakhla Oued Eddahab;Appartement standing;PT;2004;497;90
Eddakhla Oued Eddahab;Appartement standing;PT;2005;514;93
Eddakhla Oued Eddahab;Appartement standing;PT;2006;572;104
Eddakhla Oued Eddahab;Appartement standing;PT;2007;627;114
Eddakhla Oued Eddahab;Appartement standing;PT;2008;681;124
Eddakhla Oued Eddahab;Appartement standing;PT;2009;736;134
Eddakhla Oued Eddahab;Appartement standing;PT;2010;775;141
Eddakhla Oued Eddahab;Appartement standing;PT;2011;814;148
Eddakhla Oued Eddahab;Appartement standing;PT;2012;869;158
Eddakhla Oued Eddahab;Appartement standing;PT;2013;881;160
Eddakhla Oued Eddahab;Appartement standing;PT;2014;913;166
Eddakhla Oued Eddahab;Appartement standing;PT;2015;909;165
Eddakhla Oued Eddahab;Appartement standing;PT;2016;935;170
Eddakhla Oued Eddahab;Appartement standing;PT;2017;1021;186
Eddakhla Oued Eddahab;Appartement standing;PT;2018;1053;191
Eddakhla Oued Eddahab;Appartement standing;PT;2019;976;178
Eddakhla Oued Eddahab;Appartement standing;PT;2020;915;166
Eddakhla Oued Eddahab;Appartement standing;PT;2021;1010;184
Eddakhla Oued Eddahab;Appartement standing;PT;2022;1053;192
Eddakhla Oued Eddahab;Appartement économique;APE;2001;422;100
Eddakhla Oued Eddahab;Appartement économique;APE;2002;420;102
Eddakhla Oued Eddahab;Appartement économique;APE;2003;423;103
Eddakhla Oued Eddahab;Appartement économique;APE;2004;446;108
Eddakhla Oued Eddahab;Appartement économique;APE;2005;467;113
Eddakhla Oued Eddahab;Appartement économique;APE;2006;515;125
Eddakhla Oued Eddahab;Appartement économique;APE;2007;568;139
Eddakhla Oued Eddahab;Appartement économique;APE;2008;604;149
Eddakhla Oued Eddahab;Appartement économique;APE;2009;649;161
Eddakhla Oued Eddahab;Appartement économique;APE;2010;683;169
Eddakhla Oued Eddahab;Appartement économique;APE;2011;719;178
Eddakhla Oued Eddahab;Appartement économique;APE;2012;755;188
Eddakhla Oued Eddahab;Appartement économique;APE;2013;773;191
Eddakhla Oued Eddahab;Appartement économique;APE;2014;789;193
Eddakhla Oued Eddahab;Appartement économique;APE;2015;817;182
Eddakhla Oued Eddahab;Appartement économique;APE;2016;834;185
Eddakhla Oued Eddahab;Appartement économique;APE;2017;864;193
Eddakhla Oued Eddahab;Appartement économique;APE;2018;841;187
Eddakhla Oued Eddahab;Appartement économique;APE;2019;902;201
Eddakhla Oued Eddahab;Appartement économique;APE;2020;818;183
Eddakhla Oued Eddahab;Appartement économique;APE;2021;976;204
Eddakhla Oued Eddahab;Appartement économique;APE;2022;1116;224
Eddakhla Oued Eddahab;Appartement économique;GT;2001;703;100
Eddakhla Oued Eddahab;Appartement économique;GT;2002;747;106
Eddakhla Oued Eddahab;Appartement économique;GT;2003;795;113
Eddakhla Oued Eddahab;Appartement économique;GT;2004;859;122
Eddakhla Oued Eddahab;Appartement économique;GT;2005;906;129
Eddakhla Oued Eddahab;Appartement économique;GT;2006;942;134
Eddakhla Oued Eddahab;Appartement économique;GT;2007;991;141
Eddakhla Oued Eddahab;Appartement économique;GT;2008;1025;146
Eddakhla Oued Eddahab;Appartement économique;GT;2009;1065;151
Eddakhla Oued Eddahab;Appartement économique;GT;2010;1109;158
Eddakhla Oued Eddahab;Appartement économique;GT;2011;1154;164
Eddakhla Oued Eddahab;Appartement économique;GT;2012;1200;171
Eddakhla Oued Eddahab;Appartement économique;GT;2013;1276;181
Eddakhla Oued Eddahab;Appartement économique;GT;2014;1294;184
Eddakhla Oued Eddahab;Appartement économique;GT;2015;1239;172
Eddakhla Oued Eddahab;Appartement économique;GT;2016;1283;178
Eddakhla Oued Eddahab;Appartement économique;GT;2017;1264;175
Eddakhla Oued Eddahab;Appartement économique;GT;2018;1328;184
Eddakhla Oued Eddahab;Appartement économique;GT;2019;1412;196
Eddakhla Oued Eddahab;Appartement économique;GT;2020;1180;178
Eddakhla Oued Eddahab;Appartement économique;GT;2021;1436;202
Eddakhla Oued Eddahab;Appartement économique;GT;2022;1489;207
Eddakhla Oued Eddahab;Appartement économique;MT;2001;481;100
Eddakhla Oued Eddahab;Appartement économique;MT;2002;451;94
Eddakhla Oued Eddahab;Appartement économique;MT;2003;438;91
Eddakhla Oued Eddahab;Appartement économique;MT;2004;471;98
Eddakhla Oued Eddahab;Appartement économique;MT;2005;489;102
Eddakhla Oued Eddahab;Appartement économique;MT;2006;537;112
Eddakhla Oued Eddahab;Appartement économique;MT;2007;589;122
Eddakhla Oued Eddahab;Appartement économique;MT;2008;621;129
Eddakhla Oued Eddahab;Appartement économique;MT;2009;658;137
Eddakhla Oued Eddahab;Appartement économique;MT;2010;690;143
Eddakhla Oued Eddahab;Appartement économique;MT;2011;724;150
Eddakhla Oued Eddahab;Appartement économique;MT;2012;759;158
Eddakhla Oued Eddahab;Appartement économique;MT;2013;790;164
Eddakhla Oued Eddahab;Appartement économique;MT;2014;821;171
Eddakhla Oued Eddahab;Appartement économique;MT;2015;831;168
Eddakhla Oued Eddahab;Appartement économique;MT;2016;857;173
Eddakhla Oued Eddahab;Appartement économique;MT;2017;895;181
Eddakhla Oued Eddahab;Appartement économique;MT;2018;845;171
Eddakhla Oued Eddahab;Appartement économique;MT;2019;902;182
Eddakhla Oued Eddahab;Appartement économique;MT;2020;802;176
Eddakhla Oued Eddahab;Appartement économique;MT;2021;996;201
Eddakhla Oued Eddahab;Appartement économique;MT;2022;1241;214
Eddakhla Oued Eddahab;Appartement économique;PT;2001;292;100
Eddakhla Oued Eddahab;Appartement économique;PT;2002;336;115
Eddakhla Oued Eddahab;Appartement économique;PT;2003;360;123
Eddakhla Oued Eddahab;Appartement économique;PT;2004;361;124
Eddakhla Oued Eddahab;Appartement économique;PT;2005;388;133
Eddakhla Oued Eddahab;Appartement économique;PT;2006;436;149
Eddakhla Oued Eddahab;Appartement économique;PT;2007;489;167
Eddakhla Oued Eddahab;Appartement économique;PT;2008;535;183
Eddakhla Oued Eddahab;Appartement économique;PT;2009;594;204
Eddakhla Oued Eddahab;Appartement économique;PT;2010;630;216
Eddakhla Oued Eddahab;Appartement économique;PT;2011;668;229
Eddakhla Oued Eddahab;Appartement économique;PT;2012;706;242
Eddakhla Oued Eddahab;Appartement économique;PT;2013;694;238
Eddakhla Oued Eddahab;Appartement économique;PT;2014;682;234
Eddakhla Oued Eddahab;Appartement économique;PT;2015;622;209
Eddakhla Oued Eddahab;Appartement économique;PT;2016;612;206
Eddakhla Oued Eddahab;Appartement économique;PT;2017;649;218
Eddakhla Oued Eddahab;Appartement économique;PT;2018;635;214
Eddakhla Oued Eddahab;Appartement économique;PT;2019;695;234
Eddakhla Oued Eddahab;Appartement économique;PT;2020;556;195
Eddakhla Oued Eddahab;Appartement économique;PT;2021;611;210
Eddakhla Oued Eddahab;Appartement économique;PT;2022;718;247
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2001;641;100
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2002;688;107
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2003;742;116
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2004;728;113
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2005;760;118
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2006;806;126
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2007;895;140
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2008;947;148
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2009;1010;157
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2010;1046;163
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2011;1082;169
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2012;1118;174
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2013;1155;180
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2014;1187;185
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2015;1139;176
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2016;1158;179
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2017;1269;196
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2018;1350;208
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2019;1505;232
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2020;1351;242
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2021;1644;263
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2022;1877;273
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2001;370;100
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2002;399;108
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2003;426;116
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2004;456;124
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2005;482;130
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2006;533;144
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2007;574;154
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2008;613;165
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2009;657;177
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2010;675;181
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2011;693;186
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2012;709;190
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2013;725;194
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2014;745;200
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2015;748;188
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2016;772;195
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2017;838;211
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2018;874;220
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2019;956;240
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2020;648;222
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2021;697;242
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2022;729;251
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2001;394;100
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2002;412;105
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2003;439;111
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2004;473;120
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2005;521;132
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2006;586;148
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2007;643;163
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2008;686;174
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2009;735;186
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2010;757;192
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2011;778;197
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2012;799;203
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2013;818;207
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2014;840;213
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2015;812;204
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2016;839;211
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2017;911;229
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2018;947;238
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2019;1022;256
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2020;853;226
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2021;1079;243
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2022;1261;254
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2001;301;100
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2002;347;115
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2003;371;123
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2004;401;133
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2005;387;128
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2006;415;138
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2007;421;140
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2008;451;150
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2009;486;161
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2010;495;164
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2011;505;168
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2012;509;169
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2013;520;173
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2014;533;177
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2015;511;170
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2016;534;178
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2017;572;191
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2018;595;198
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2019;659;219
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2020;578;208
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2021;753;233
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2022;799;240
Eddakhla Oued Eddahab;Total région;MLE;2001;421;100
Eddakhla Oued Eddahab;Total région;MLE;2002;435;105
Eddakhla Oued Eddahab;Total région;MLE;2003;447;109
Eddakhla Oued Eddahab;Total région;MLE;2004;473;115
Eddakhla Oued Eddahab;Total région;MLE;2005;497;121
Eddakhla Oued Eddahab;Total région;MLE;2006;548;134
Eddakhla Oued Eddahab;Total région;MLE;2007;597;146
Eddakhla Oued Eddahab;Total région;MLE;2008;636;156
Eddakhla Oued Eddahab;Total région;MLE;2009;682;168
Eddakhla Oued Eddahab;Total région;MLE;2010;710;174
Eddakhla Oued Eddahab;Total région;MLE;2011;739;181
Eddakhla Oued Eddahab;Total région;MLE;2012;768;188
Eddakhla Oued Eddahab;Total région;MLE;2013;787;192
Eddakhla Oued Eddahab;Total région;MLE;2014;806;196
Eddakhla Oued Eddahab;Total région;MLE;2015;787;187
Eddakhla Oued Eddahab;Total région;MLE;2016;810;192
Eddakhla Oued Eddahab;Total région;MLE;2017;870;207
Eddakhla Oued Eddahab;Total région;MLE;2018;899;214
Eddakhla Oued Eddahab;Total région;MLE;2019;978;233
Eddakhla Oued Eddahab;Total région;MLE;2020;802;214
Eddakhla Oued Eddahab;Total région;MLE;2021;1027;235
Eddakhla Oued Eddahab;Total région;MLE;2022;1188;245
Eddakhla Oued Eddahab;Villa;GT;2001;2162;100
Eddakhla Oued Eddahab;Villa;GT;2002;2242;104
Eddakhla Oued Eddahab;Villa;GT;2003;2107;97
Eddakhla Oued Eddahab;Villa;GT;2004;1941;90
Eddakhla Oued Eddahab;Villa;GT;2005;2015;93
Eddakhla Oued Eddahab;Villa;GT;2006;2122;98
Eddakhla Oued Eddahab;Villa;GT;2007;2330;108
Eddakhla Oued Eddahab;Villa;GT;2008;2386;110
Eddakhla Oued Eddahab;Villa;GT;2009;2439;113
Eddakhla Oued Eddahab;Villa;GT;2010;2528;117
Eddakhla Oued Eddahab;Villa;GT;2011;2618;121
Eddakhla Oued Eddahab;Villa;GT;2012;2710;125
Eddakhla Oued Eddahab;Villa;GT;2013;2803;130
Eddakhla Oued Eddahab;Villa;GT;2014;2898;134
Eddakhla Oued Eddahab;Villa;GT;2015;2942;134
Eddakhla Oued Eddahab;Villa;GT;2016;3062;140
Eddakhla Oued Eddahab;Villa;GT;2017;3148;144
Eddakhla Oued Eddahab;Villa;GT;2018;3415;156
Eddakhla Oued Eddahab;Villa;GT;2019;3803;174
Eddakhla Oued Eddahab;Villa;GT;2020;3486;154
Eddakhla Oued Eddahab;Villa;GT;2021;7403;328
Eddakhla Oued Eddahab;Villa;GT;2022;8746;387
Eddakhla Oued Eddahab;Villa;MT;2001;1565;100
Eddakhla Oued Eddahab;Villa;MT;2002;1597;102
Eddakhla Oued Eddahab;Villa;MT;2003;1433;92
Eddakhla Oued Eddahab;Villa;MT;2004;1526;97
